"","text","created_at","label"
"11","@deralteGaukler @J_EmpyreanGoals @richykirsh @satekor @mcfunny @sammy44231 @zeetubes @provaxtexan @ogilville1 @AndrewLazarus4 @VENGYNCE @runhack @immunotoxPhD @Monstercoyliar @swedishchf @alisonpalk @doom37455413 @sailor_man_dan @SkepticalMutant @paco7320 @skepticalprune @andylumm @JimeeLiberty @tenebra99 @Sara4843 @janem1276 @raouldukeerik @PaulDesmoParker @handmadekathy @namagoy @Tony__Heller @_mamadeb @rpagano697 @kath2cats @Kathmarval @Fannyi5 @TechARP @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot and here is what has happened since concerning the HPV vaccine.   https://t.co/WuHnoytz7D",2021-12-05 18:17:50,0
"12","@paco7320 @mcfunny @satekor @ogilville1 @SultaneAlexand1 @sammy44231 @swedishchf @J_EmpyreanGoals @JimeeLiberty @tenebra99 @Sara4843 @deralteGaukler @janem1276 @doom37455413 @raouldukeerik @AndrewLazarus4 @zeetubes @PaulDesmoParker @handmadekathy @namagoy @Tony__Heller @provaxtexan @Monstercoyliar @andylumm @richykirsh @_mamadeb @rpagano697 @kath2cats @Kathmarval @Fannyi5 @sailor_man_dan @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 @AriellaBrown The VAERS data end up in the peer reviewed literature, as I said previously -  ""A review of the 48 deaths revealed no patterns suggesting that they were caused by the vaccine""  https://t.co/crAU9YlJmC",2021-11-29 22:15:24,0
"13","@mcfunny @satekor @ogilville1 @paco7320 @SultaneAlexand1 @sammy44231 @swedishchf @J_EmpyreanGoals @JimeeLiberty @tenebra99 @Sara4843 @deralteGaukler @janem1276 @doom37455413 @raouldukeerik @AndrewLazarus4 @zeetubes @PaulDesmoParker @handmadekathy @namagoy @Tony__Heller @provaxtexan @Monstercoyliar @andylumm @richykirsh @_mamadeb @rpagano697 @kath2cats @Kathmarval @Fannyi5 @sailor_man_dan @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 worth mentioning @ENirenberg excellent review on the topic, I have posted VSD data elsewhere in the thread.  https://t.co/r1WqgWtQm6",2021-11-29 21:18:10,0
"14","@paco7320 @mcfunny @satekor @ogilville1 @SultaneAlexand1 @sammy44231 @swedishchf @J_EmpyreanGoals @JimeeLiberty @tenebra99 @Sara4843 @deralteGaukler @janem1276 @doom37455413 @raouldukeerik @AndrewLazarus4 @zeetubes @PaulDesmoParker @handmadekathy @namagoy @Tony__Heller @provaxtexan @Monstercoyliar @andylumm @richykirsh @_mamadeb @rpagano697 @kath2cats @Kathmarval @Fannyi5 @sailor_man_dan @TechARP @SkepticalMutant @runhack @CarvilleDean @ConsequentialBr @MichaelBuerger8 @WendyOrent @MsTrixter @DevoDalek @FactPhily @JamesLynchGTC @quintic @SoupTomatoSoup @WorldFullofJunk @andnowsheisnot @TyotoRiffle @pandemichoax21 @sasha13043803 @AriellaBrown which influenza vaccine are you discussing?",2021-11-29 21:44:42,0
"15","J.P.Nadda​ says PM to inaugurate #AIIMS #Bilaspur next yr; congratulates #Himachal Pradesh's CM for 100 per cent #vaccination 

@JPNadda @OfficeofJPNadda @jairamthakurbjp #vaccine #vaccinations @narendramodi 
https://t.co/h9F7OQmiHZ",2021-12-05 11:37:12,0
"16","#COVID19SA #vaccinations as of 5pm 28 November 
Vaccines administered: 25 288 417
People fully vaccinated with J&amp;J jab: 6 037 143
People fully vaccinated with Pfizer: 8 259 228
People who received 1st dose of Pfizer vaccine: 10 992 046
New vaccinations:  13 528 https://t.co/HlB3zKf5zz",2021-11-29 08:20:05,0
"17","#COVID19SA #vaccinations as of 5pm 29 November 
Vaccines administered: 25 448 767
People fully vaccinated with J&amp;J jab: 6 075 044
People fully vaccinated with Pfizer: 8 309 232
People who received 1st dose of Pfizer vaccine: 11 064 491
New vaccinations: 160 350 https://t.co/C4zwj3E2EO",2021-11-30 08:08:52,0
"18","#COVID19SA #vaccinations as of 5pm 3 December. 
Vaccines administered: 26 314 576
People fully vaccinated with J&amp;J jab: 6 227 563
People fully vaccinated with Pfizer: 8 542 291
People who received 1st dose of Pfizer vaccine: 11 293 591
New vaccinations: 147 147 https://t.co/VNBCPUG0Ff",2021-12-04 14:08:58,0
"19","#COVID19SA #vaccinations as of 5pm 1 December. 
Vaccines administered: 25 782 259
People fully vaccinated with J&amp;J jab: 6 156 036
People fully vaccinated with Pfizer: 8 405 359
People who received 1st dose of Pfizer vaccine: 11 220 864
New vaccinations:  162 368 https://t.co/1uZZwSBXOv",2021-12-02 08:52:12,0
"20","#COVID19SA #vaccinations as of 5pm 2 December. 
Vaccines administered: 26 160 122
People fully vaccinated with J&amp;J jab: 6 193  508
People fully vaccinated with Pfizer: 8 499 164
People who received 1st dose of Pfizer vaccine: 11 293 591
New vaccinations: 153 240 https://t.co/1Vtpv8Pr8M",2021-12-03 09:38:01,0
"21","#COVID19SA #vaccinations as of 5pm 4 December. 
Vaccines administered: 26 324 383
People fully vaccinated with J&amp;J jab: 6 227 563
People fully vaccinated with Pfizer: 8 504 300
People who received 1st dose of Pfizer vaccine: 11 389 926
New vaccinations:  57 949 https://t.co/O55CoBzTne",2021-12-05 07:53:09,0
"22","#COVID19SA #vaccinations as of 5pm 27 November:
Vaccines administered: 25 274 889
Fully vaccinated with J&amp;J jab: 6 032 307
Sisonke J&amp;J boosters: 129 608
Fully vaccinated with Pfizer vaccine: 8 256 019
First dose of Pfizer vaccine: 10 986 563
New vaccinations: 36 100 https://t.co/K0DzGY5dnM",2021-11-28 08:18:44,0
"23","#COVID19SA #vaccinations as of 5pm 30 November 
Vaccines administered: 25 619 891
People fully vaccinated with J&amp;J jab: 6 116 065
People fully vaccinated with Pfizer: 8 359 689
People who received 1st dose of Pfizer vaccine: 11 144 137
New vaccinations:  171 124 https://t.co/KnJvNIEL6O",2021-12-01 07:28:13,0
"24","OMICRON: 3,326,400 J&amp;J doses of vaccine arrive Nigeria https://t.co/qMAa9QCWIM",2021-12-05 07:00:12,0
"25","OMICRON: 3,326,400 J&amp;J doses of vaccine arrive Nigeria https://t.co/oi2hXK59rz #vanguardnews https://t.co/Y0ravJDb1e",2021-12-05 07:23:06,0
"26","@PJ_Lowry @sfagen08 @jondoe47673866 @Lel_J_ That appears to be misinformation, I'm afraid: https://t.co/qFQb1cMIO3",2021-12-05 05:36:00,0
"27","@gaelicWizard @NerdPyle It’s not quite zero.

In the US, There were 15 cases of VITT/TTS associated with the J&amp;J vaccine resulting in 4 deaths. (Out of 7+ million people vaccinated w/ it)

In Israel, there was one death from myocarditis associated with the mRNA vaccine (out of 5m vaccinated)",2021-12-04 23:13:17,0
"28","CPT codes for J&amp;J and other COVID-19 vaccine booster shots support tracking and analysis of booster programs—including mix-and-match strategies.
https://t.co/45n8zPfaNB",2021-11-30 09:01:42,0
"29","New CPT codes have been updated to include #booster doses of the J&amp;J #COVID19 vaccine. Here's what you need to know: https://t.co/CxiPzgbvA8",2021-12-04 23:00:00,0
"30","Same insane paradigm as “viruses are the result of vaccine deficiency.” Miss you J. https://t.co/VSPzQQYfJP",2021-12-04 22:24:06,0
"31","I have consistently opposed federal vaccine mandates and vaccine passports. In fact, I am an original cosponsor of H.J. Res 65, which would overturn OSHA’s vaccine mandate. (3/8)",2021-12-04 20:47:58,0
"32","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/60hVHMP9PM",2021-12-02 17:05:08,0
"33","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/AJrYNQ8tJc",2021-12-03 18:35:03,0
"34","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/Htp2ltpb4K",2021-12-01 16:05:07,0
"35","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/eOfjrtIS5z",2021-11-27 14:45:03,0
"36","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSUiRGD https://t.co/TfWlttc8F4",2021-11-30 15:05:11,0
"37","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/YnAJKascjx",2021-12-04 19:05:04,0
"38","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/tZeOhoyvfc",2021-11-28 16:45:04,0
"39","All MA residents aged 18 &amp; over are eligible to get a #Covid19MA booster 6 months after receiving the 2nd dose of the Pfizer or Moderna vaccines or 2 months since receiving a J&amp;J single dose vaccine. Find a pharmacy or other location to get your booster: https://t.co/GB2DSU1gP5 https://t.co/wuahXKfL8y",2021-11-29 16:05:09,0
"40","Don't Delay, Get Vaccinated Today!

The DOH Care-A-Van 🚐 is in Wenatchee today at CAFE,  766 S. Mission St. Our vaccine clinic runs from 1PM - 6PM. All 3 vaccines (Pfizer - ages 5+, Moderna and J&amp;J) available. No appointment needed. 
#VaccinateWA https://t.co/xpDv4HUxe2",2021-12-04 18:30:01,0
"41","Get your vaccine or booster this weekend! The DOH Care-A-Van 🚐 will be in Wenatchee on Saturday, Dec. 4 at CAFE, 766 S. Mission St. Our vaccine clinic runs from 1PM - 6PM. All 3 vaccines (Pfizer - ages 5+, Moderna and J&amp;J) available. No appointment needed. #DontHesitateVaccinate https://t.co/tGHlIwxUuY",2021-12-03 20:04:02,0
"42","For protection against COVID-19, the CDC recommends every 18+ year old to receive a booster dose at least 6 months after their Pfizer or Moderna series or at least 2 months after their J&amp;J vaccine.

Learn more at: https://t.co/MD5cKZA0dE

#COVID19 https://t.co/UInhA3c8Yl",2021-12-04 18:00:40,0
"43","Coloradans ages 18+ should get a COVID-19 vaccine booster dose 6 months after receiving either the Pfizer or Moderna vaccine &amp; 2 months after receiving the J&amp;J vaccine. A booster dose can help give you extra protection from COVID-19. For more info, visit: https://t.co/o12NRg2WiI https://t.co/T2pqkiv4He",2021-12-04 18:00:00,0
"44","Free COVID-19 Vaccinations today at McDonald's at 13401 Landstar Blvd. in Orlando from 2-5pm. 
💉Pfizer, Moderna, J&amp;J plus boosters 
💉Children's Pfizer available
💉 Flu Shots available for those under 55-years old
https://t.co/JrMCJaduN6
@DohOrange #vaccine #orangecountyFL https://t.co/OaDTQzR0Sm",2021-12-01 16:00:19,0
"45","Here is the schedule for free COVID-19 vaccinations in Orange County. 
💉 Pfizer, Moderna, J&amp;J available, plus boosters
💉 Children's Pfizer vaccine available. Legal guardian must be present.
💉 Flu Shots available for those under 55-years-old
@DohOrange https://t.co/9LeZzXiptM https://t.co/ZJn5IcdAUJ",2021-12-04 13:00:10,0
"46","Here's the upcoming free COVID-19 vaccine schedule for Orange County thru Saturday. 
💉Pfizer, Moderna, J&amp;J available, plus boosters 
💉Flu shots available for those under 55-years old
https://t.co/QjCqiOtHJO @DohOrange 
#vaccine #OrangeCountyFL #COVIDVaccine https://t.co/hdJnh0S9DQ",2021-12-02 12:15:03,0
"47","Free COVID-19 vaccinations available at Calvary Towers, Tower C on Clay St. in Winter Park from 9:30am-3:30pm. 
💉Pfizer, Moderna, J&amp;J available, plus boosters 
💉Flu shots available for those under 55-years old
https://t.co/QjCqiOtHJO @DohOrange 
#vaccine #orangecountyfl https://t.co/OAkQczHanU",2021-12-02 13:30:04,0
"48","Tuesday: #IGotMyShot COVID-19 Vaccine Trailer will be at Dr. James R. Smith Neighborhood Center in Orlando from 3pm-5:30pm. 
💉 Pfizer, Moderna, J&amp;J available, plus boosters
☑️ Flu Shots available for those under 55-yrs old
@DohOrange #vaccine https://t.co/JrMCJaduN6 https://t.co/YFEQEjOFdb",2021-11-30 13:59:01,0
"49","Tuesday: #IGotMyShot COVID-19 Vaccine Trailer will be at Dr. James R. Smith Neighborhood Center in Orlando from 3pm-5:30pm. 
💉 Pfizer, Moderna, J&amp;J available, plus boosters
☑️ Flu Shots available for those under 55-yrs old
@DohOrange #vaccine https://t.co/JrMCJaduN6 https://t.co/Ircg473bv3",2021-11-29 23:55:02,0
"50","Here's the #IGotMyShot COVID-19 Vaccine Trailer schedule thru Friday. 
💉Pfizer, Moderna, J&amp;J available, plus boosters 
💉Flu Shots available for those under 55-years old
Also, Barnett Park on W. Colonial Drive is open 9am-4pm.
https://t.co/JrMCJaduN6 @DohOrange #vaccine #health https://t.co/8kvLwhXgCL",2021-11-30 22:56:02,0
"51","Free COVID-19 Vaccinations today from 9:30-11:30am at Central Behavioral Hospital in Orlando, FL. 
💉Pfizer, Moderna, J&amp;J vaccines, plus boosters 
💉Flu Shots available for those under 55-years old
@DohOrange #vaccine #health #IGotMyShot #COVIDVaccine
https://t.co/QjCqiOtHJO https://t.co/rBVjlgAoyU",2021-12-01 12:30:04,0
"52","Here's the #IGotMyShot COVID-19 Vaccine Trailer schedule thru Friday. 
💉Pfizer, Moderna, J&amp;J available, plus boosters 
💉Flu Shots available for those under 55-years old
Also, Barnett Park on W. Colonial Drive is open 9am-4pm.
https://t.co/JrMCJaduN6 @DohOrange #vaccine #health https://t.co/nc4xUY0ACf",2021-12-01 12:44:02,0
"53","FREE COVID-19 Vaccinations today from 9am-12pm at Consulado de Mexico en Orlando on Technology Dr. 
💉  Pfizer, Moderna, J&amp;J available, &amp; boosters
💉 Children's Pfizer available
💉 Flu Shots available for those under 55-years old
https://t.co/JrMCJaduN6 
@DohOrange #vaccine https://t.co/u4v8YYdNG1",2021-12-01 13:15:02,0
"54","Free COVID-19 vaccinations today at UTI Campus on Taft Vineland Rd. from 9-11am. 
💉 Pfizer, Moderna, J&amp;J available, plus boosters 
💉 Flu shots available for those under 55-years old
https://t.co/JrMCJaduN6 @DohOrange #vaccine #orangecountyfl #covidvaccine https://t.co/DY6IJQXcGO",2021-12-02 12:30:02,0
"55","Watch George Khepe (38) from Caltonville encouraging eligiblepersons to come and get their Jab. He just received his J&amp;J vaccine at Carletonville Mall. #iChooseVaccination #VoomaVaccination https://t.co/hTp9cGByWc",2021-12-04 12:32:39,0
"56","Infectious #disease expert Anthony #Fauci told reporters at a White House briefing that the U.S. government is working with Moderna, @Pfizer, and J&amp;J on contingency plans to deal with the #Omicron COVID-19 variant.

https://t.co/EQMR6PYjDq",2021-12-03 22:05:47,0
"57","Infectious disease expert Anthony #Fauci told reporters at a White House briefing that the U.S. government is working with Moderna, Pfizer, and J&amp;J on contingency plans to deal with the #Omicron #COVID19 variant. 

https://t.co/EQMR6PYjDq",2021-12-03 17:56:33,0
"58","Infectious #disease expert Anthony #Fauci told reporters at a White House briefing that the U.S. government is working with Moderna, #Pfizer, and J&amp;J on contingency plans to deal with the #Omicron COVID-19 variant.

https://t.co/EQMR6PYjDq",2021-12-04 04:28:47,0
"59","More than 85 per cent of eligible people age five and older in B.C. have now gotten their first dose of the COVID-19 vaccine. Our @j_mcelroy looks into the latest data around kids getting immunized. https://t.co/SgICeWcpgx",2021-12-04 03:13:00,0
"60","The old vaccine charts aren't particularly helpful at the moment, because the most important question right now isn't getting the total number of ""fully immunized"" people, but how we're doing in getting third shots to the old and first shots to the young https://t.co/lSfjvvYFMX",2021-12-04 02:43:21,0
"61","Credit to the government: on Tuesday they started providing the total number of third vaccine shots that have been given provincewide, as well as the number of first vaccine shots given to 5-11 year olds. 

And more data means more charts!

https://t.co/T4HEYiZQ8G",2021-12-04 02:39:21,0
"62","Here's a breakdown of the total number of vaccine shots given in B.C. on December 1st, and who received them.

It's a different campaign now, with different goals, and we'll see what sort of effect it has in the weeks and months ahead. https://t.co/JL28sDjKBo",2021-12-04 02:44:40,0
"63","@PaulCorreia1974 Hello - Yesterday’s provincial announcement (https://t.co/TM9GPkKXB1) advises the Janssen vaccine (J&amp;J) is only available in Ontario by contacting your local public health unit.

If you would like further assistance please message us via https://t.co/muVeY74lQ9 -sm",2021-12-04 02:37:00,0
"64","@thehappyprana According to yesterday's provincial announcement (https://t.co/TM9GPkKXB1), the Janssen vaccine (J&amp;J) is only available in Ontario by contacting your local public health unit.

If you would like further assistance please send us a message via https://t.co/muVeY74lQ9 -sm",2021-12-04 02:35:26,0
"65","@SmartAssJen Likewise, myocarditis (a rare event, &amp; less common with #vaccine than #COVID19 infection) has been almost exclusively seen in teenage males. A rare clotting problem (also very rare) that can occur w/ J&amp;J vaccine has been seen almost exclusively in young/middle-aged females.",2021-12-04 02:27:52,0
"66","#GetBoostedNow if your dose 2 of Pfizer or Moderna was 6+ mos ago or if your J&amp;J #COVID19 #vaccine was 2+ mos ago. Do not wait! We are losing an average of 1000-1100 people/day in the 🇺🇸 RIGHT NOW to #DeltaVariant. That's ~35,000 dead by end of December. #VaccinesWork #Omicron https://t.co/3ts2XWzQvC",2021-11-30 17:14:01,0
"67","@J_kubik They did not disclose the person's vaccine status",2021-12-04 02:01:58,0
"68","The U.S. is working with Moderna, Pfizer, and J&amp;J on multiple contingency plans, Fauci says, adding that 'we should remember that 99.9% of cases in the country right now are from the delta variant'

https://t.co/vOlJJE85P5",2021-12-04 00:45:00,0
"69","COVID-19 VACCINE DOSES IN TEXAS
🔹105,569 administered doses reported today
🔹N/A first doses
🔹27,985 J&amp;J or second doses
🔹151,421 booster doses

@KXAN_News https://t.co/c4ejqIGiLk",2021-12-02 01:13:11,0
"70","COVID-19 VACCINE DOSES IN TEXAS
(NOTE: 5-day totals from Thanksgiving weekend)

🔹294,078 administered doses reported today
🔹86,879 first doses
🔹57,753 J&amp;J or second doses
🔹149,446 booster doses

@KXAN_News https://t.co/LyLCY7AyYs",2021-11-30 03:05:34,0
"71","COVID-19 VACCINE DOSES IN TEXAS
🔹73,454 administered doses reported today
🔹18,413 first doses
🔹20,022 J&amp;J or second doses
🔹35,019 booster doses

@KXAN_News https://t.co/HOQ6pt7hUB",2021-12-01 00:03:49,0
"72","COVID-19 VACCINE DOSES IN TEXAS
🔹163,205 administered doses reported today
🔹30,121 first doses
🔹39,752 J&amp;J or second doses
🔹93,332 booster doses

@KXAN_News https://t.co/FdkKczZs2m",2021-12-03 23:40:14,0
"73","COVID-19 VACCINE DOSES IN TEXAS
🔹96,219 administered doses reported today
🔹18,174 first doses
🔹24,154 J&amp;J or second doses
🔹53,891 booster doses

@KXAN_News https://t.co/aNvMsVVMP2",2021-12-03 01:38:11,0
"74","Vaccinations are now available for ages 5 and up. Pfizer, Moderna, and Janssen (J&amp;J) boosters for eligible people 18 and up are also now available. Stay safe during the holidays and get vaccinated to protect yourself and your community. Learn more at: https://t.co/qOy4GBq2hp. https://t.co/RChMJRg3UL",2021-12-03 23:11:39,0
"75","Vaccinations are now available for ages 5 and up. Pfizer, Moderna, and Janssen (J&amp;J) boosters for eligible people 18 and up are also now available. Stay safe during the holidays and get vaccinated to protect yourself and your community. Learn more at: https://t.co/qOy4GBq2hp. https://t.co/h4eUeD1EX8",2021-11-30 00:19:36,0
"76","Vaccinations are now available for ages 5 and up. Pfizer, Moderna, and Janssen (J&amp;J) boosters for eligible people 18 and up. Stay safe during the holidays and get vaccinated to protect yourself and your community. Learn more at https://t.co/qOy4GB8rpR. https://t.co/pyu5YGLssi",2021-12-01 16:40:02,0
"77","After Republicans defy N.J. Statehouse vaccine policy, angry Democrats say voting will be remote next week https://t.co/2Gaky5csSm",2021-12-03 23:10:17,0
"78","Republican Iowa Gov. Kim Reynolds and her husband got a Johnson &amp; Johnson COVID-19 booster shot this morning. She released the news in a video message this afternoon. Reynolds originally received the J&amp;J vaccine in March. https://t.co/1mXud8HYA8",2021-12-03 22:42:29,0
"79","Get boosted for a safer holiday season! Everyone 18+ can get a booster 6 months after your 2nd dose of the Pfizer or Moderna #COVID19 vaccine or 2 months after your single dose of J&amp;J’s Janssen vaccine.

Find free vaccines near you at https://t.co/mAaMncZqFV.
#WeCanDoThis https://t.co/RYZnzbNzMa",2021-12-03 22:27:13,0
"80","Anyone 18+ who is fully vaccinated against COVID-19 is eligible for a booster. If you received Pfizer or Moderna, you are eligible to receive a booster at least six months after your second dose. For J&amp;J, you are eligible at least two months after your initial vaccine dose. https://t.co/vCTpz93hgB",2021-12-03 22:00:56,0
"81","What J&amp;J Can Still Teach Us https://t.co/aKoFROud6k",2021-12-03 21:35:05,0
"82","A cadre of conservatives threatened to scuttle a continuing resolution over Biden’s vaccine mandate for private businesses. But too many of their colleagues saw the move as a political loser and a crisis was averted.
By @zachary_cohen and @casey_j_wooten
https://t.co/76AHlgwz0Q https://t.co/RjzAjlsIJz",2021-12-03 02:47:17,0
